label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,warmup
e2-nio-5,binary,5,bot_4,261,b,60,6.22,25,0
e2-nio-5,binary,5,bot_5,262,w,1,6.35,25,0
e2-nio-5,binary,5,bot_5,262,w,3,7.9,25,0
e2-nio-5,binary,5,bot_5,262,w,5,5.47,25,0
e2-nio-5,binary,5,bot_5,262,w,7,6.01,25,0
e2-nio-5,binary,5,bot_5,262,w,9,13.18,25,0
e2-nio-5,binary,5,bot_5,262,w,11,14,25,0
e2-nio-5,binary,5,bot_5,262,w,13,12.34,25,0
e2-nio-5,binary,5,bot_5,262,w,15,16.32,25,0
e2-nio-5,binary,5,bot_5,262,w,17,16.64,25,0
e2-nio-5,binary,5,bot_5,262,w,19,16.26,25,0
e2-nio-5,binary,5,bot_5,262,w,21,15.08,25,0
e2-nio-5,binary,5,bot_5,262,w,23,26.82,25,0
e2-nio-5,binary,5,bot_5,262,w,25,19.1,25,0
e2-nio-5,binary,5,bot_5,262,w,27,24.75,25,0
e2-nio-5,binary,5,bot_5,262,w,29,4.5,25,0
e2-nio-5,binary,5,bot_5,262,w,31,9.73,25,0
e2-nio-5,binary,5,bot_5,262,w,33,24.49,25,0
e2-nio-5,binary,5,bot_5,262,w,35,8.82,25,0
e2-nio-5,binary,5,bot_5,262,w,37,19.56,25,0
e2-nio-5,binary,5,bot_5,262,w,39,7.26,25,0
e2-nio-5,binary,5,bot_5,262,w,41,14.58,25,0
e2-nio-5,binary,5,bot_5,262,w,43,24.4,25,0
e2-nio-5,binary,5,bot_5,262,w,45,6.8,25,0
e2-nio-5,binary,5,bot_5,262,w,47,6,25,0
e2-nio-5,binary,5,bot_5,262,w,49,7.67,25,0
e2-nio-5,binary,5,bot_5,262,w,51,12.28,25,0
e2-nio-5,binary,5,bot_5,262,w,53,9.53,25,0
e2-nio-5,binary,5,bot_5,262,w,55,10.16,25,0
e2-nio-5,binary,5,bot_5,262,w,57,9.71,25,0
e2-nio-5,binary,5,bot_5,262,w,59,7.53,25,0
e2-nio-5,binary,5,bot_6,262,b,2,6.16,25,0
e2-nio-5,binary,5,bot_6,262,b,4,3.83,25,0
e2-nio-5,binary,5,bot_6,262,b,6,3.98,25,0
e2-nio-5,binary,5,bot_6,262,b,8,7.25,25,0
e2-nio-5,binary,5,bot_6,262,b,10,6.42,25,0
e2-nio-5,binary,5,bot_6,262,b,12,9.42,25,0
e2-nio-5,binary,5,bot_6,262,b,14,13.95,25,0
e2-nio-5,binary,5,bot_6,262,b,16,6.97,25,0
e2-nio-5,binary,5,bot_6,262,b,18,11.39,25,0
e2-nio-5,binary,5,bot_6,262,b,20,12.59,25,0
e2-nio-5,binary,5,bot_6,262,b,22,27.49,25,0
e2-nio-5,binary,5,bot_6,262,b,24,21.64,25,0
e2-nio-5,binary,5,bot_6,262,b,26,21.89,25,0
e2-nio-5,binary,5,bot_6,262,b,28,29.46,25,0
e2-nio-5,binary,5,bot_6,262,b,30,10.42,25,0
e2-nio-5,binary,5,bot_6,262,b,32,14.71,25,0
e2-nio-5,binary,5,bot_6,262,b,34,7.58,25,0
e2-nio-5,binary,5,bot_6,262,b,36,7.92,25,0
e2-nio-5,binary,5,bot_6,262,b,38,26.28,25,0
e2-nio-5,binary,5,bot_6,262,b,40,37.75,25,0
e2-nio-5,binary,5,bot_6,262,b,42,23.02,25,0
e2-nio-5,binary,5,bot_6,262,b,44,18.33,25,0
e2-nio-5,binary,5,bot_6,262,b,46,8.26,25,0
e2-nio-5,binary,5,bot_6,262,b,48,8.1,25,0
e2-nio-5,binary,5,bot_6,262,b,50,14.25,25,0
e2-nio-5,binary,5,bot_6,262,b,52,9.79,25,0
e2-nio-5,binary,5,bot_6,262,b,54,5.13,25,0
e2-nio-5,binary,5,bot_6,262,b,56,9.87,25,0
e2-nio-5,binary,5,bot_6,262,b,58,7.37,25,0
e2-nio-5,binary,5,bot_6,262,b,60,4.23,25,0
e2-nio-5,binary,5,bot_7,263,w,1,3.06,25,0
e2-nio-5,binary,5,bot_7,263,w,3,5.42,25,0
e2-nio-5,binary,5,bot_7,263,w,5,3.02,25,0
e2-nio-5,binary,5,bot_7,263,w,7,4.21,25,0
e2-nio-5,binary,5,bot_7,263,w,9,6.94,25,0
e2-nio-5,binary,5,bot_7,263,w,11,6.21,25,0
e2-nio-5,binary,5,bot_7,263,w,13,6.48,25,0
e2-nio-5,binary,5,bot_7,263,w,15,8.62,25,0
e2-nio-5,binary,5,bot_7,263,w,17,7.23,25,0
e2-nio-5,binary,5,bot_7,263,w,19,9.13,25,0
e2-nio-5,binary,5,bot_7,263,w,21,12.84,25,0
e2-nio-5,binary,5,bot_7,263,w,23,8.9,25,0
e2-nio-5,binary,5,bot_7,263,w,25,31.6,25,0
e2-nio-5,binary,5,bot_7,263,w,27,25.58,25,0
e2-nio-5,binary,5,bot_7,263,w,29,4.91,25,0
e2-nio-5,binary,5,bot_7,263,w,31,10.72,25,0
e2-nio-5,binary,5,bot_7,263,w,33,9.21,25,0
e2-nio-5,binary,5,bot_7,263,w,35,7.69,25,0
e2-nio-5,binary,5,bot_7,263,w,37,4.88,25,0
e2-nio-5,binary,5,bot_7,263,w,39,5.43,25,0
e2-nio-5,binary,5,bot_7,263,w,41,8.18,25,0
e2-nio-5,binary,5,bot_7,263,w,43,6.55,25,0
e2-nio-5,binary,5,bot_7,263,w,45,2.92,25,0
e2-nio-5,binary,5,bot_7,263,w,47,2.63,25,0
e2-nio-5,binary,5,bot_7,263,w,49,3.14,25,0
e2-nio-5,binary,5,bot_7,263,w,51,4.01,25,0
e2-nio-5,binary,5,bot_7,263,w,53,3.51,25,0
e2-nio-5,binary,5,bot_7,263,w,55,4.58,25,0
e2-nio-5,binary,5,bot_7,263,w,57,3.05,25,0
e2-nio-5,binary,5,bot_7,263,w,59,2.04,25,0
e2-nio-5,binary,5,bot_8,263,b,2,4.27,25,0
e2-nio-5,binary,5,bot_8,263,b,4,3.15,25,0
e2-nio-5,binary,5,bot_8,263,b,6,4.12,25,0
e2-nio-5,binary,5,bot_8,263,b,8,3.56,25,0
e2-nio-5,binary,5,bot_8,263,b,10,5.71,25,0
e2-nio-5,binary,5,bot_8,263,b,12,6.81,25,0
e2-nio-5,binary,5,bot_8,263,b,14,5.93,25,0
e2-nio-5,binary,5,bot_8,263,b,16,6.81,25,0
e2-nio-5,binary,5,bot_8,263,b,18,9.04,25,0
e2-nio-5,binary,5,bot_8,263,b,20,11.17,25,0
e2-nio-5,binary,5,bot_8,263,b,22,54.09,25,0
e2-nio-5,binary,5,bot_8,263,b,24,34.27,25,0
e2-nio-5,binary,5,bot_8,263,b,26,18.63,25,0
e2-nio-5,binary,5,bot_8,263,b,28,5.57,25,0
e2-nio-5,binary,5,bot_8,263,b,30,4.52,25,0
e2-nio-5,binary,5,bot_8,263,b,32,15.33,25,0
e2-nio-5,binary,5,bot_8,263,b,34,8.35,25,0
e2-nio-5,binary,5,bot_8,263,b,36,16.56,25,0
e2-nio-5,binary,5,bot_8,263,b,38,29.1,25,0
e2-nio-5,binary,5,bot_8,263,b,40,7.64,25,0
e2-nio-5,binary,5,bot_8,263,b,42,52.42,25,0
e2-nio-5,binary,5,bot_8,263,b,44,3.6,25,0
e2-nio-5,binary,5,bot_8,263,b,46,4.1,25,0
e2-nio-5,binary,5,bot_8,263,b,48,4.56,25,0
e2-nio-5,binary,5,bot_8,263,b,50,3.44,25,0
e2-nio-5,binary,5,bot_8,263,b,52,2.95,25,0
e2-nio-5,binary,5,bot_8,263,b,54,5.06,25,0
e2-nio-5,binary,5,bot_8,263,b,56,4.99,25,0
e2-nio-5,binary,5,bot_8,263,b,58,2.69,25,0
e2-nio-5,binary,5,bot_8,263,b,60,4.43,25,0
e2-nio-5,binary,5,bot_9,264,w,1,3.14,25,0
e2-nio-5,binary,5,bot_9,264,w,3,3.15,25,0
e2-nio-5,binary,5,bot_9,264,w,5,3.59,25,0
e2-nio-5,binary,5,bot_9,264,w,7,5.09,25,0
e2-nio-5,binary,5,bot_9,264,w,9,4.6,25,0
e2-nio-5,binary,5,bot_9,264,w,11,2.98,25,0
e2-nio-5,binary,5,bot_9,264,w,13,4.57,25,0
e2-nio-5,binary,5,bot_9,264,w,15,11.34,25,0
e2-nio-5,binary,5,bot_9,264,w,17,4.31,25,0
e2-nio-5,binary,5,bot_9,264,w,19,26.62,25,0
e2-nio-5,binary,5,bot_9,264,w,21,42.88,25,0
e2-nio-5,binary,5,bot_9,264,w,23,12.19,25,0
e2-nio-5,binary,5,bot_9,264,w,25,4.15,25,0
e2-nio-5,binary,5,bot_9,264,w,27,4.23,25,0
e2-nio-5,binary,5,bot_9,264,w,29,4.74,25,0
e2-nio-5,binary,5,bot_9,264,w,31,2.81,25,0
e2-nio-5,binary,5,bot_9,264,w,33,6.38,25,0
e2-nio-5,binary,5,bot_9,264,w,35,6.89,25,0
e2-nio-5,binary,5,bot_9,264,w,37,15.61,25,0
e2-nio-5,binary,5,bot_9,264,w,39,3.56,25,0
e2-nio-5,binary,5,bot_9,264,w,41,8.06,25,0
e2-nio-5,binary,5,bot_9,264,w,43,12.44,25,0
e2-nio-5,binary,5,bot_9,264,w,45,8.05,25,0
e2-nio-5,binary,5,bot_9,264,w,47,14.2,25,0
e2-nio-5,binary,5,bot_9,264,w,49,9.47,25,0
e2-nio-5,binary,5,bot_9,264,w,51,8.29,25,0
